邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,NTN1_DCC,Cavity,NTN1,DCC,0.569,0.0
Brain,发送,2,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.568,0.021
Brain,发送,3,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.532,0.0
Brain,发送,4,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.497,0.024
Brain,发送,5,WNT5B_SFRP2,Cavity,WNT5B,SFRP2,0.483,0.0
Brain,发送,6,JAG1_NOTCH1,Cavity,JAG1,NOTCH1,0.423,0.043
Brain,发送,7,SHH_PTCH_BOC_transmembrane_receptor,Cavity,SHH,PTCH,0.385,0.0
Brain,发送,8,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.375,0.008
Brain,发送,9,EFNA2_EPHA4,Cavity,EFNA2,EPHA4,0.362,0.025
Brain,发送,10,SLIT1_ROBO1,Cavity,SLIT1,ROBO1,0.338,0.009
Brain,发送,11,EFNA4_EPHA4,Cavity,EFNA4,EPHA4,0.31,0.044
Brain,发送,12,BMP7_BMPR1A_BMPR2,Cavity,BMP7,BMPR1A,0.307,0.0
Brain,发送,13,BMP7_BMR1A_AVR2B,Cavity,BMP7,BMR1A,0.268,0.007
Brain,发送,14,BMP7_BMR1A_ACR2A,Cavity,BMP7,BMR1A,0.264,0.0
Brain,发送,15,BMP7_BMR1B_AVR2B,Cavity,BMP7,BMR1B,0.211,0.004
Brain,发送,16,BMP7_BMR1B_AVR2A,Cavity,BMP7,BMR1B,0.211,0.004
Brain,发送,17,BMP7_BMPR1B_BMPR2,Cavity,BMP7,BMPR1B,0.211,0.004
Brain,发送,18,NRXN3_ADGRL1,Cavity,NRXN3,ADGRL1,0.195,0.014
Brain,发送,19,BMP7_ACVR_1A2B_receptor,Cavity,BMP7,ACVR,0.175,0.006
Brain,发送,20,BMP7_ACVR_1A2A_receptor,Cavity,BMP7,ACVR,0.175,0.006
Brain,发送,21,BMP7_ACVR1_BMPR2,Cavity,BMP7,ACVR1,0.175,0.006
Brain,接收,1,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.573,0.003
Brain,接收,2,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.468,0.001
Brain,接收,3,EFNB1_EPHB2,Cavity,EPHB2,EFNB1,0.462,0.0
Brain,接收,4,EFNB2_EPHB2,Cavity,EPHB2,EFNB2,0.446,0.002
Brain,接收,5,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.281,0.004
Brain,接收,6,CLSTN1_NRXN3,Cavity,NRXN3,CLSTN1,0.272,0.022
Brain,接收,7,WNT7B_FZD10_LRP6,Cavity,FZD10,WNT7B,0.254,0.027
Brain,接收,8,BMP6_BMR1A_AVR2B,Cavity,BMR1A,BMP6,0.234,0.034
Brain,接收,9,NLGN2_NRXN3,Cavity,NRXN3,NLGN2,0.129,0.025
Cavity,发送,1,BMP7_BMR1A_AVR2B,Cavity,BMP7,BMR1A,0.273,0.02
Cavity,接收,1,BMP7_BMR1A_AVR2B,Cavity,BMR1A,BMP7,0.273,0.02
Cavity_1_8_Target,接收,1,NTN1_UNC5C,Cavity,UNC5C,NTN1,0.569,0.003
Cavity_1_8_Target,接收,2,VTN_integrin_aVb1_complex,Cavity,integrin,VTN,0.426,0.011
Cavity_1_8_Target,接收,3,WNT7A_FZD10_LRP6,Cavity,FZD10,WNT7A,0.205,0.036
